MUNICIPIO,CVE_MUN,cve_mun_sesnsp,anio,mes,n_desapariciones,n_hombres,n_mujeres,n_desaparecidos,n_no_localizados,n_delitos_libertad,n_extorsion,n_feminicidios,n_homicidios,n_robos,n_violencia_familiar,fecha,periodo_gobierno,post_2018,post_2024,pct_seguros_cdmx,pct_seguros_nacional,nom_alcaldia,pob_total,pob_femenina,pob_masculina,pob_18ymas,pob_15_64,tasa_desap_100k,tasa_desap_hombres,tasa_desap_mujeres,tasa_desap_anualizada,ratio_mujer_hombre
BENITO JUÁREZ,14,9014,2017,11,1,1,0,1,0,5,1,0,5,996,66,2017-11-01,PRD_Mancera,0,0,9.00546606092455,27.355044329737588,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2018,5,1,1,0,1,0,9,4,0,2,1116,72,2018-05-01,PRD_Mancera,0,0,7.9737799398327365,27.236185248997984,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2019,1,3,1,1,3,0,6,6,1,2,1108,74,2019-01-01,Morena_Sheinbaum,1,0,16.75444731173678,27.75741513322209,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.6910006380239224,0.4947531429193404,0.4309750379258034,8.292007656287069,1.0
BENITO JUÁREZ,14,9014,2019,2,2,1,1,2,0,31,11,0,3,916,76,2019-02-01,Morena_Sheinbaum,1,0,16.47500110458631,27.50887439971201,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.4947531429193404,0.4309750379258034,5.528005104191379,1.0
BENITO JUÁREZ,14,9014,2019,3,1,0,0,1,0,17,3,0,2,941,93,2019-03-01,Morena_Sheinbaum,1,0,16.195554897435834,27.26033366620193,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.0,2.7640025520956897,
BENITO JUÁREZ,14,9014,2019,4,2,2,0,2,0,15,2,0,3,883,85,2019-04-01,Morena_Sheinbaum,1,0,15.826798045118116,27.600165713891162,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.9895062858386808,0.0,5.528005104191379,0.0
BENITO JUÁREZ,14,9014,2019,6,2,1,1,2,0,13,1,0,2,901,74,2019-06-01,Morena_Sheinbaum,1,0,15.08928434048268,28.279829809269625,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.4947531429193404,0.4309750379258034,5.528005104191379,1.0
BENITO JUÁREZ,14,9014,2019,7,1,1,0,1,0,15,4,0,3,842,61,2019-07-01,Morena_Sheinbaum,1,0,17.772743723928784,28.729803415300196,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2019,8,1,1,0,1,0,11,6,0,0,832,74,2019-08-01,Morena_Sheinbaum,1,0,20.456203107374886,29.179777021330768,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2019,9,2,1,1,2,0,9,8,2,6,806,77,2019-09-01,Morena_Sheinbaum,1,0,23.13966249082099,29.62975062736134,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.4947531429193404,0.4309750379258034,5.528005104191379,1.0
BENITO JUÁREZ,14,9014,2019,11,1,0,1,1,0,4,2,0,3,845,76,2019-11-01,Morena_Sheinbaum,1,0,21.798504229293645,28.515360112106332,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2019,12,3,3,0,3,0,8,1,0,5,767,99,2019-12-01,Morena_Sheinbaum,1,0,21.12792509852997,27.958164854478827,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.6910006380239224,1.4842594287580213,0.0,8.292007656287069,0.0
BENITO JUÁREZ,14,9014,2020,1,1,1,0,1,0,10,3,0,1,723,72,2020-01-01,Morena_Sheinbaum,1,0,21.523655281982414,27.639550720708556,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2020,3,1,0,1,1,0,8,1,1,8,754,88,2020-03-01,Morena_Sheinbaum,1,0,22.315115648887303,27.00232245316801,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2020,5,1,1,0,1,0,6,1,0,7,418,46,2020-05-01,Morena_Sheinbaum,1,0,23.422673445464774,29.012352529111997,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2020,6,1,1,0,0,1,10,5,1,1,495,57,2020-06-01,Morena_Sheinbaum,1,0,23.97645234375351,30.017367567083987,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2020,7,1,1,0,1,0,4,1,0,9,584,65,2020-07-01,Morena_Sheinbaum,1,0,24.530231242042248,31.02238260505598,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2020,10,1,0,1,0,1,7,0,1,7,620,100,2020-10-01,Morena_Sheinbaum,1,0,26.475360823779226,32.785159549479886,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2020,11,2,1,1,1,1,10,0,0,4,604,67,2020-11-01,Morena_Sheinbaum,1,0,27.312932608938738,32.537906417959796,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.4947531429193404,0.4309750379258034,5.528005104191379,1.0
BENITO JUÁREZ,14,9014,2020,12,1,1,0,0,1,9,1,1,7,567,81,2020-12-01,Morena_Sheinbaum,1,0,28.150504394098245,32.290653286439714,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2021,8,2,1,1,2,0,7,8,1,7,568,110,2021-08-01,Morena_Sheinbaum,1,0,32.27276738542447,35.04402127848771,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.4947531429193404,0.4309750379258034,5.528005104191379,1.0
BENITO JUÁREZ,14,9014,2022,1,1,0,1,1,0,8,3,0,4,484,85,2022-01-01,Morena_Sheinbaum,1,0,32.79735340730571,34.029887853957455,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2022,3,1,0,1,1,0,3,1,0,11,553,102,2022-03-01,Morena_Sheinbaum,1,0,32.35747208132761,33.78546503921773,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2022,4,1,1,0,1,0,4,4,0,4,554,141,2022-04-01,Morena_Sheinbaum,1,0,33.612049873775945,33.084894328239905,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2022,6,1,1,0,1,0,10,2,1,4,559,109,2022-06-01,Morena_Sheinbaum,1,0,36.12120545867263,31.68375290628425,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2022,7,1,0,1,1,0,13,0,0,9,533,122,2022-07-01,Morena_Sheinbaum,1,0,37.151076153711216,32.625106871844864,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2022,8,1,0,1,1,0,12,1,0,5,590,110,2022-08-01,Morena_Sheinbaum,1,0,38.18094684874981,33.56646083740547,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2022,10,3,2,1,3,0,7,3,0,6,644,102,2022-10-01,Morena_Sheinbaum,1,0,39.46672398609382,34.485192845175824,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.6910006380239224,0.9895062858386808,0.4309750379258034,8.292007656287069,0.5
BENITO JUÁREZ,14,9014,2022,11,1,1,0,1,0,8,1,0,6,574,121,2022-11-01,Morena_Sheinbaum,1,0,39.722630428399235,34.46257088738556,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2022,12,3,2,1,2,1,5,0,0,3,538,99,2022-12-01,Morena_Sheinbaum,1,0,39.97853687070465,34.439948929595296,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.6910006380239224,0.9895062858386808,0.4309750379258034,8.292007656287069,0.5
BENITO JUÁREZ,14,9014,2023,1,2,0,2,2,0,7,2,1,4,610,98,2023-01-01,Morena_Sheinbaum,1,0,40.851962901325045,35.19156407855193,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.0,0.8619500758516068,5.528005104191379,
BENITO JUÁREZ,14,9014,2023,4,1,1,0,1,0,3,1,0,1,632,110,2023-04-01,Morena_Sheinbaum,1,0,41.79937611656514,36.76446183102344,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.4947531429193404,0.0,2.7640025520956897,0.0
BENITO JUÁREZ,14,9014,2023,6,2,2,0,2,0,9,2,1,4,585,102,2023-06-01,Morena_Sheinbaum,1,0,40.20049842456376,36.903796740139946,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.9895062858386808,0.0,5.528005104191379,0.0
BENITO JUÁREZ,14,9014,2023,7,1,0,1,1,0,8,5,1,4,553,93,2023-07-01,Morena_Sheinbaum,1,0,40.902979436373776,37.13627274984007,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.23033354600797412,0.0,0.4309750379258034,2.7640025520956897,
BENITO JUÁREZ,14,9014,2023,8,2,1,1,2,0,6,5,1,2,554,96,2023-08-01,Morena_Sheinbaum,1,0,41.60546044818379,37.36874875954019,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.4947531429193404,0.4309750379258034,5.528005104191379,1.0
BENITO JUÁREZ,14,9014,2023,9,2,2,0,2,0,7,3,0,3,531,104,2023-09-01,Morena_Sheinbaum,1,0,42.307941459993806,37.60122476924031,Benito JuÃ¡rez,434153,232032,202121,372085,321279,0.46066709201594824,0.9895062858386808,0.0,5.528005104191379,0.0
